POSCAR-mp-758690.vasp,-1.704534017
POSCAR-mp-779885.vasp,-2.654133567
POSCAR-mp-1175847.vasp,-1.828111943
POSCAR-mp-1100625.vasp,-1.797926748
POSCAR-mp-780313.vasp,-1.803035232
POSCAR-mp-757535.vasp,-1.924075387
POSCAR-mp-30254.vasp,-0.519010026
POSCAR-mp-778007.vasp,-2.463962434
POSCAR-mp-757185.vasp,-2.578839795
POSCAR-mp-776484.vasp,-2.585143128
POSCAR-mp-1211289.vasp,-0.259951928
POSCAR-mp-1226357.vasp,-3.11471613
POSCAR-mp-1247352.vasp,-0.198808273
POSCAR-mp-570948.vasp,-0.8411376
POSCAR-mp-774904.vasp,-1.620961812
POSCAR-mp-1302354.vasp,-2.013257508
POSCAR-mp-849272.vasp,-2.232113422
POSCAR-mp-35591.vasp,-2.097493822
POSCAR-mp-772964.vasp,-2.250543201
POSCAR-mp-752589.vasp,-2.557771582
POSCAR-mp-699346.vasp,-2.348247468
POSCAR-mp-775021.vasp,-2.747328223
POSCAR-mp-1236209.vasp,-0.474618039
POSCAR-mp-557962.vasp,-1.506736394
POSCAR-mp-781053.vasp,-2.268315028
POSCAR-mp-753981.vasp,-2.88018917
POSCAR-mp-768832.vasp,-1.782451709
POSCAR-mp-757248.vasp,-2.377889547
POSCAR-mp-683616.vasp,-2.951674463
POSCAR-mp-1096727.vasp,1.340946537
POSCAR-mp-1175091.vasp,-1.84426016
POSCAR-mp-570466.vasp,-0.007739491
POSCAR-mp-1177533.vasp,-2.485554332
POSCAR-mp-1176685.vasp,-2.506071451
POSCAR-mp-1236671.vasp,-2.715597663
POSCAR-mp-776867.vasp,-2.729082344
POSCAR-mp-770328.vasp,-2.286859517
POSCAR-mp-865184.vasp,-0.732555552
POSCAR-mp-1235651.vasp,-2.040369075
POSCAR-mp-560909.vasp,-3.276647782
POSCAR-mp-7507.vasp,0.002217364
POSCAR-mp-1175024.vasp,-1.858430726
POSCAR-mp-1235243.vasp,-1.563889879
POSCAR-mp-553966.vasp,-1.232491657
POSCAR-mp-1193498.vasp,-0.292353699
POSCAR-mp-768564.vasp,-2.635054714
POSCAR-mp-777676.vasp,-2.996077959
POSCAR-mp-776054.vasp,-1.789380672
POSCAR-mp-27417.vasp,-2.05281177
POSCAR-mp-1111848.vasp,-2.185863884
POSCAR-mp-766013.vasp,-2.24324545
POSCAR-mp-831152.vasp,-2.693075976
POSCAR-mp-753263.vasp,-2.052101377
POSCAR-mp-1206724.vasp,0.04896043
POSCAR-mp-1094605.vasp,-0.026843398
POSCAR-mp-1182219.vasp,-0.855397905
POSCAR-mp-1174450.vasp,-1.847521873
POSCAR-mp-777453.vasp,-2.90972178
POSCAR-mp-757866.vasp,-2.810436189
POSCAR-mp-1222302.vasp,-1.825843293
POSCAR-mp-1273834.vasp,-1.465042506
POSCAR-mp-760393.vasp,-2.83140501
POSCAR-mp-767775.vasp,-2.59758729
POSCAR-mp-1185484.vasp,-0.390413655
POSCAR-mp-765343.vasp,-2.970729
POSCAR-mp-759658.vasp,-2.146353636
POSCAR-mp-768720.vasp,-2.313962012
POSCAR-mp-758697.vasp,-2.54733045
POSCAR-mp-758705.vasp,-2.251089492
POSCAR-mp-764424.vasp,-2.68694375
POSCAR-mp-1176697.vasp,-2.080356825
POSCAR-mp-1211233.vasp,-3.60441913
POSCAR-mp-757047.vasp,-2.451528415
POSCAR-mp-758110.vasp,-1.698544873
POSCAR-mp-1178079.vasp,-2.396430652
POSCAR-mp-684509.vasp,-2.498438627
POSCAR-mp-775848.vasp,-2.338056047
POSCAR-mp-758249.vasp,-1.496294497
POSCAR-mp-1396571.vasp,1.602181116
POSCAR-mp-777267.vasp,-3.09401623
POSCAR-mp-757820.vasp,-2.290734243
POSCAR-mp-1222406.vasp,0.157921799
POSCAR-mp-1177520.vasp,-1.136588981
POSCAR-mp-766575.vasp,-1.466700101
POSCAR-mp-780764.vasp,-2.310749032
POSCAR-mp-1235621.vasp,-2.796699849
POSCAR-mp-770598.vasp,-1.593634134
POSCAR-mp-1176039.vasp,-1.80760549
POSCAR-mp-1176965.vasp,-2.646542327
POSCAR-mp-1176656.vasp,-2.023287647
POSCAR-mp-1100637.vasp,-1.784125213
POSCAR-mp-755739.vasp,-2.525719331
POSCAR-mp-753867.vasp,-2.273342693
POSCAR-mp-850397.vasp,-1.954711446
POSCAR-mp-850339.vasp,-2.815625316
POSCAR-mp-1235659.vasp,-1.493750147
POSCAR-mp-1185239.vasp,-0.244884277
POSCAR-mp-1222495.vasp,-0.075284915
POSCAR-mp-673119.vasp,-2.422595213
POSCAR-mp-758386.vasp,-2.609931417
POSCAR-mp-560212.vasp,-2.033514497
POSCAR-mp-778994.vasp,-2.373630203
POSCAR-mp-768400.vasp,-1.268160854
POSCAR-mp-849423.vasp,-2.404948675
POSCAR-mp-865579.vasp,-0.269369399
POSCAR-mp-1176066.vasp,-1.805767653
POSCAR-mp-1025406.vasp,0.354097702
POSCAR-mp-1184956.vasp,-0.303194089
POSCAR-mp-1096671.vasp,1.748947379
POSCAR-mp-1282499.vasp,-1.237506459
POSCAR-mp-759292.vasp,-1.995762266
POSCAR-mp-782647.vasp,-2.55473227
POSCAR-mp-1177947.vasp,-2.284527113
POSCAR-mp-758553.vasp,-2.610095511
POSCAR-mp-973979.vasp,-0.242395083
POSCAR-mp-862492.vasp,-0.304820283
POSCAR-mp-1210995.vasp,-0.898194738
POSCAR-mp-756967.vasp,-2.068682145
POSCAR-mp-775976.vasp,-2.143320483
POSCAR-mp-754357.vasp,-2.396980778
POSCAR-mp-752966.vasp,-2.326523844
POSCAR-mp-1097380.vasp,1.120621578
POSCAR-mp-19338.vasp,-1.962566968
POSCAR-mp-1174885.vasp,-2.057666082
POSCAR-mp-1094853.vasp,-0.006210829
POSCAR-mp-779028.vasp,-2.485467234
POSCAR-mp-652425.vasp,-0.17806538
POSCAR-mp-32123.vasp,-2.275308736
POSCAR-mp-573471.vasp,-0.35081355
POSCAR-mp-756711.vasp,-2.174189104
POSCAR-mp-1100507.vasp,-2.123635778
POSCAR-mp-769512.vasp,-2.607006573
POSCAR-mp-755709.vasp,-1.944293863
POSCAR-mp-755265.vasp,-1.633928366
POSCAR-mp-530846.vasp,-2.873333752
POSCAR-mp-781976.vasp,-2.43981317
POSCAR-mp-1174293.vasp,-1.672733303
POSCAR-mp-1176736.vasp,-2.393640139
POSCAR-mp-1185466.vasp,-0.915652456
POSCAR-mp-753960.vasp,-1.660193847
POSCAR-mp-1185297.vasp,-2.40817009
POSCAR-mp-734071.vasp,-1.609210344
POSCAR-mp-1210989.vasp,-2.778216102
POSCAR-mp-1035025.vasp,-2.849496101
POSCAR-mp-1174546.vasp,-2.073189441
POSCAR-mp-1384949.vasp,-2.544771494
POSCAR-mp-766983.vasp,-3.150346286
POSCAR-mp-769272.vasp,-2.181736022
POSCAR-mp-849424.vasp,-2.022458321
POSCAR-mp-1185253.vasp,-0.075003601
POSCAR-mp-769612.vasp,-2.545193308
POSCAR-mp-1175766.vasp,-1.819759744
POSCAR-mp-989405.vasp,-1.755481411
POSCAR-mp-1029297.vasp,-1.518057611
POSCAR-mp-850396.vasp,-2.449105864
POSCAR-mp-756844.vasp,-2.082984164
POSCAR-mp-759062.vasp,-2.353623359
POSCAR-mp-762240.vasp,-2.545249285
POSCAR-mp-567157.vasp,-0.261729999
POSCAR-mp-781825.vasp,-1.675634582
POSCAR-mp-774389.vasp,-2.692955835
POSCAR-mp-1102865.vasp,-1.221041665
POSCAR-mp-771362.vasp,-1.858321939
POSCAR-mp-760794.vasp,-3.14385389
POSCAR-mp-779020.vasp,-2.819872228
POSCAR-mp-756377.vasp,-2.024443529
POSCAR-mp-759719.vasp,-2.462566417
POSCAR-mp-1174878.vasp,-1.835989355
POSCAR-mp-759049.vasp,-2.277371848
POSCAR-mp-754360.vasp,-1.760320434
POSCAR-mp-1222642.vasp,-3.020217794
POSCAR-mp-753400.vasp,-2.039839356
POSCAR-mp-775387.vasp,-1.781695983
POSCAR-mp-758615.vasp,-2.728545984
POSCAR-mp-1235048.vasp,-2.927094408
POSCAR-mp-780200.vasp,-2.0454383
POSCAR-mp-1175094.vasp,-1.829189039
POSCAR-mp-1174835.vasp,-1.840791493
POSCAR-mp-770805.vasp,-2.966884984
POSCAR-mp-675419.vasp,-2.002067762
POSCAR-mp-1110988.vasp,-1.934473559
POSCAR-mp-779050.vasp,-2.420828079
POSCAR-mp-1340071.vasp,-0.238735255
POSCAR-mp-886210.vasp,-2.352487851
POSCAR-mp-1223032.vasp,-1.254740609
POSCAR-mp-774822.vasp,-1.935778895
POSCAR-mp-1236231.vasp,-1.595577158
POSCAR-mp-25462.vasp,-2.429389175
POSCAR-mp-1206962.vasp,-3.583277272
POSCAR-mp-775973.vasp,-2.140358284
POSCAR-mp-1205878.vasp,-0.691029042
POSCAR-mp-766024.vasp,-2.758000262
POSCAR-mp-1100563.vasp,-1.778270227
POSCAR-mp-861603.vasp,-2.441283618
POSCAR-mp-760041.vasp,-2.2660908
POSCAR-mp-806951.vasp,0.723755172
POSCAR-mp-758280.vasp,-2.048888203
POSCAR-mp-757349.vasp,-2.460996948
POSCAR-mp-772523.vasp,-3.302007923
POSCAR-mp-30209.vasp,-0.450061743
POSCAR-mp-757432.vasp,-2.675364316
POSCAR-mp-1093971.vasp,0.943203055
POSCAR-mp-758745.vasp,-2.692988319
POSCAR-mp-1309364.vasp,-1.748161743
POSCAR-mp-25576.vasp,-1.9909027
POSCAR-mp-695791.vasp,-2.510143017
POSCAR-mp-1222502.vasp,-0.680604462
POSCAR-mp-777291.vasp,-2.791634129
POSCAR-mp-849502.vasp,-2.972033909
POSCAR-mp-765017.vasp,-2.572355337
POSCAR-mp-780140.vasp,-1.65645485
POSCAR-mp-677212.vasp,-3.452059552
POSCAR-mp-1045401.vasp,-1.025816485
POSCAR-mp-754105.vasp,-2.598188889
POSCAR-mp-767171.vasp,-1.540821358
POSCAR-mp-756714.vasp,-1.770283523
POSCAR-mp-1211300.vasp,-0.931871734
POSCAR-mp-1661621.vasp,-1.933103841
POSCAR-mp-1223042.vasp,-2.059816384
POSCAR-mp-1222327.vasp,-2.492460554
POSCAR-mp-779313.vasp,-2.484262382
POSCAR-mp-766422.vasp,-1.02349813
POSCAR-mp-1235047.vasp,-2.037391535
POSCAR-mp-774333.vasp,-2.17746511
POSCAR-mp-865907.vasp,-0.169386593
POSCAR-mp-1175563.vasp,-1.824020384
POSCAR-mp-1174160.vasp,-1.834848497
POSCAR-mp-26135.vasp,-2.253498812
POSCAR-mp-778531.vasp,-2.601535783
POSCAR-mp-1110655.vasp,-3.518090798
POSCAR-mp-22042.vasp,-2.396741476
POSCAR-mp-551675.vasp,-2.949183757
POSCAR-mp-1175489.vasp,-1.834389851
POSCAR-mp-705001.vasp,-2.625604055
POSCAR-mp-1245582.vasp,0.049661634
POSCAR-mp-1236742.vasp,-2.417320574
POSCAR-mp-1192133.vasp,-0.450209923
POSCAR-mp-753065.vasp,-2.307976151
POSCAR-mp-8751.vasp,-1.345237591
POSCAR-mp-1029492.vasp,-0.393874909
POSCAR-mp-752667.vasp,-2.060988329
POSCAR-mp-26141.vasp,-2.390770984
POSCAR-mp-1211148.vasp,0.272344644
POSCAR-mp-705356.vasp,-2.548398051
POSCAR-mp-8425.vasp,-2.279250223
POSCAR-mp-758270.vasp,-2.804300972
POSCAR-mp-754529.vasp,-2.913320167
POSCAR-mp-761139.vasp,-2.515701507
POSCAR-mp-1222627.vasp,-0.204405782
POSCAR-mp-1177279.vasp,-2.403002676
POSCAR-mp-759168.vasp,-2.72146605
POSCAR-mp-851516.vasp,0.061145194
POSCAR-mp-675383.vasp,-1.109099653
POSCAR-mp-1236593.vasp,-2.132212658
POSCAR-mp-758124.vasp,-1.715773433
POSCAR-mp-768171.vasp,-1.259076163
POSCAR-mp-776130.vasp,-2.439977331
POSCAR-mp-780136.vasp,-2.462564251
POSCAR-mp-753974.vasp,-1.352727667
POSCAR-mp-849779.vasp,-3.015446997
POSCAR-mp-1177493.vasp,-2.424521747
POSCAR-mp-676109.vasp,-1.873104493
POSCAR-mp-767720.vasp,-2.767516264
POSCAR-mp-867567.vasp,-2.174794184
POSCAR-mp-759000.vasp,-2.293578059
POSCAR-mp-12718.vasp,-0.502382348
POSCAR-mp-754687.vasp,-1.937823009
POSCAR-mp-1667148.vasp,-2.136870746
POSCAR-mp-1078377.vasp,-2.879574157
POSCAR-mp-759703.vasp,-1.300367955
POSCAR-mp-776155.vasp,-2.836967167
POSCAR-mp-765634.vasp,-2.396239911
POSCAR-mp-754129.vasp,-1.898350278
POSCAR-mp-684817.vasp,-3.126283865
POSCAR-mp-756982.vasp,-2.493147611
POSCAR-mp-14457.vasp,-3.324645362
POSCAR-mp-778879.vasp,-3.036199071
POSCAR-mp-1290947.vasp,-2.620665621
POSCAR-mp-766694.vasp,-2.275833913
POSCAR-mp-1177065.vasp,-2.618729398
POSCAR-mp-1100428.vasp,0.082675567
POSCAR-mp-976743.vasp,-0.250946976
POSCAR-mp-1173008.vasp,-2.708170297
POSCAR-mp-779641.vasp,-1.63615189
POSCAR-mp-699450.vasp,-1.388963461
POSCAR-mp-753204.vasp,-2.492501843
POSCAR-mp-776741.vasp,-2.078691939
POSCAR-mp-849605.vasp,-2.507758219
POSCAR-mp-758944.vasp,-2.498244757
POSCAR-mp-862841.vasp,-0.114660582
POSCAR-mp-754766.vasp,-3.148553249
POSCAR-mp-882809.vasp,-2.666060237
POSCAR-mp-752548.vasp,-2.452300409
POSCAR-mp-761097.vasp,-2.941671941
POSCAR-mp-1021317.vasp,0.059395247
POSCAR-mp-777884.vasp,-2.189997923
POSCAR-mp-1667834.vasp,-1.817585633
POSCAR-mp-1210908.vasp,-3.52631371
POSCAR-mp-637249.vasp,-0.61896282
POSCAR-mp-755828.vasp,-2.222118427
POSCAR-mp-1096237.vasp,1.180316827
POSCAR-mp-863395.vasp,-2.312085535
POSCAR-mp-4711.vasp,-1.662932291
POSCAR-mp-757661.vasp,-2.287936176
POSCAR-mp-1174162.vasp,-1.896204492
POSCAR-mp-849555.vasp,-2.448671069
POSCAR-mp-1175126.vasp,-1.844635689
POSCAR-mp-776105.vasp,-2.937582841
POSCAR-mp-1235517.vasp,-2.250941064
POSCAR-mp-777683.vasp,-2.713274406
POSCAR-mp-759020.vasp,-2.484037158
POSCAR-mp-22899.vasp,-1.411111857
POSCAR-mp-776578.vasp,-2.735928409
POSCAR-mp-1236401.vasp,-1.268789924
POSCAR-mp-762595.vasp,-1.547937181
POSCAR-mp-1174494.vasp,-1.701541827
POSCAR-mp-1236625.vasp,-1.908901435
POSCAR-mp-3440.vasp,-0.640569846
POSCAR-mp-776558.vasp,-2.47270255
POSCAR-mp-1100606.vasp,-1.827161767
POSCAR-mp-772235.vasp,-2.369669124
POSCAR-mp-1100599.vasp,-1.764924323
POSCAR-mp-1203183.vasp,-1.670805543
POSCAR-mp-554003.vasp,-3.142023093
POSCAR-mp-757170.vasp,-2.56121116
POSCAR-mp-757880.vasp,-2.348113909
POSCAR-mp-1030924.vasp,-2.458514553
POSCAR-mp-760212.vasp,-2.708457303
POSCAR-mp-766462.vasp,-2.412745784
POSCAR-mp-561396.vasp,-3.154174666
POSCAR-mp-780203.vasp,-1.922888432
POSCAR-mp-774300.vasp,-1.428415011
POSCAR-mp-770823.vasp,-2.340001037
POSCAR-mp-1173949.vasp,-1.90691494
POSCAR-mp-761154.vasp,-2.422225098
POSCAR-mp-753893.vasp,-1.575332734
POSCAR-mp-754707.vasp,-2.762422043
POSCAR-mp-760955.vasp,-2.524741828
POSCAR-mp-1222606.vasp,-0.307586077
POSCAR-mp-753592.vasp,-2.777199761
POSCAR-mp-769636.vasp,-1.772512428
POSCAR-mp-758248.vasp,-2.361215141
POSCAR-mp-753134.vasp,-2.083359899
POSCAR-mp-753502.vasp,-2.828731354
POSCAR-mp-780994.vasp,-1.022673857
POSCAR-mp-765948.vasp,-2.387363757
POSCAR-mp-766085.vasp,-2.617731289
POSCAR-mp-1174362.vasp,-2.008450308
POSCAR-mp-775207.vasp,-2.216754146
POSCAR-mp-754901.vasp,-2.14697007
POSCAR-mp-1020029.vasp,-1.444469631
POSCAR-mp-1113976.vasp,-2.466460049
POSCAR-mp-765427.vasp,-2.56835868
POSCAR-mp-1306750.vasp,-1.503384767
POSCAR-mp-766459.vasp,-2.241621609
POSCAR-mp-1228802.vasp,-2.619602988
POSCAR-mp-673092.vasp,-2.584904718
POSCAR-mp-1641247.vasp,-2.591327364
POSCAR-mp-1176117.vasp,-1.802087398
POSCAR-mp-1110863.vasp,-2.431613661
POSCAR-mp-1174781.vasp,-1.829790912
POSCAR-mp-1176692.vasp,-1.975183426
POSCAR-mp-1222654.vasp,-0.088089836
POSCAR-mp-757138.vasp,-2.493727832
POSCAR-mp-1111845.vasp,-2.196869504
POSCAR-mp-867343.vasp,-0.180996268
POSCAR-mp-531914.vasp,-3.281983072
POSCAR-mp-1220781.vasp,-2.394222354
POSCAR-mp-631545.vasp,0.410128342
POSCAR-mp-754740.vasp,-2.3171092
POSCAR-mp-540257.vasp,-2.516200496
POSCAR-mp-771900.vasp,-2.276175389
POSCAR-mp-767687.vasp,-2.62431201
POSCAR-mp-1197500.vasp,-2.638165402
POSCAR-mp-856878.vasp,-0.878694031
POSCAR-mp-1175979.vasp,-1.758412502
POSCAR-mp-754458.vasp,-1.44150723
POSCAR-mp-1188784.vasp,-1.109052085
POSCAR-mp-1147610.vasp,-1.002187277
POSCAR-mp-778223.vasp,-2.643065333
POSCAR-mp-1175449.vasp,-1.695589921
POSCAR-mp-755613.vasp,-2.180602195
POSCAR-mp-1202832.vasp,-0.006654838
POSCAR-mp-1202737.vasp,-2.272466222
POSCAR-mp-1174545.vasp,-1.904882736
POSCAR-mp-768741.vasp,-2.232741655
POSCAR-mp-753281.vasp,-2.799483343
POSCAR-mp-755339.vasp,-2.434011529
POSCAR-mp-775382.vasp,-2.619160685
POSCAR-mp-1235209.vasp,-1.71123064
POSCAR-mp-694995.vasp,-2.10773087
POSCAR-mp-863418.vasp,-2.141914492
POSCAR-mp-26297.vasp,-2.640105684
POSCAR-mp-758964.vasp,-2.324063599
POSCAR-mp-1236371.vasp,-2.5131151
POSCAR-mp-1211137.vasp,-2.642928797
POSCAR-mp-973841.vasp,-0.208774771
POSCAR-mp-1177742.vasp,-1.919333401
POSCAR-mp-766032.vasp,-1.936770983
POSCAR-mp-1246665.vasp,-0.663517776
POSCAR-mp-556799.vasp,-2.530723101
POSCAR-mp-1372233.vasp,-1.736402199
POSCAR-mp-753326.vasp,-1.753538797
POSCAR-mp-759070.vasp,-2.479354062
POSCAR-mp-1177101.vasp,-2.78560475
POSCAR-mp-756430.vasp,-2.465333615
POSCAR-mp-1176203.vasp,-1.788445962
POSCAR-mp-758328.vasp,-2.024704856
POSCAR-mp-1096494.vasp,2.074207193
POSCAR-mp-1282881.vasp,-1.301346417
POSCAR-mp-849752.vasp,-2.241007906
POSCAR-mp-1174883.vasp,-1.833005401
POSCAR-mp-759401.vasp,-2.525539543
POSCAR-mp-1222656.vasp,-2.958937404
POSCAR-mp-779900.vasp,-1.458355866
POSCAR-mp-1223381.vasp,-0.847679575
POSCAR-mp-849781.vasp,-2.298517825
POSCAR-mp-1175745.vasp,-1.815913947
POSCAR-mp-772612.vasp,-2.543070472
POSCAR-mp-705373.vasp,-2.327449531
POSCAR-mp-1111685.vasp,-2.436761529
POSCAR-mp-30228.vasp,-0.470905378
POSCAR-mp-1185413.vasp,0.015699384
POSCAR-mp-530613.vasp,-0.108676928
POSCAR-mp-776068.vasp,-2.398350923
POSCAR-mp-780319.vasp,-2.364800995
POSCAR-mp-34650.vasp,-2.049716583
POSCAR-mp-705401.vasp,-2.260422428
POSCAR-mp-758676.vasp,-1.060659161
POSCAR-mp-760807.vasp,-3.143655592
POSCAR-mp-1318887.vasp,-2.568021711
POSCAR-mp-1246199.vasp,-0.169272693
POSCAR-mp-1113004.vasp,-2.418504612
POSCAR-mp-865577.vasp,-0.425313537
POSCAR-mp-764732.vasp,-1.999278647
POSCAR-mp-1177851.vasp,-2.506899715
POSCAR-mp-771075.vasp,-2.032618168
POSCAR-mp-1232438.vasp,-2.020990306
POSCAR-mp-867269.vasp,-0.258610301
POSCAR-mp-1176312.vasp,-1.696482493
POSCAR-mp-1306592.vasp,-1.538428362
POSCAR-mp-753106.vasp,-1.53003069
POSCAR-mp-697692.vasp,-2.369263083
POSCAR-mp-755835.vasp,-2.394659401
POSCAR-mp-768795.vasp,-2.451845936
POSCAR-mp-556655.vasp,-2.913193558
POSCAR-mp-760145.vasp,-2.426396697
POSCAR-mp-752546.vasp,-3.264293411
POSCAR-mp-755968.vasp,-2.28880008
POSCAR-mp-757804.vasp,-2.403233887
POSCAR-mp-1067.vasp,-0.177638717
POSCAR-mp-777888.vasp,-2.785402322
POSCAR-mp-1639919.vasp,-2.074810822
POSCAR-mp-1235346.vasp,-0.498747794
POSCAR-mp-761013.vasp,-1.599055525
POSCAR-mp-756158.vasp,-3.099493539
POSCAR-mp-979340.vasp,-1.801775511
POSCAR-mp-1180520.vasp,-0.973729696
POSCAR-mp-1175653.vasp,-1.83337377
POSCAR-mp-1180580.vasp,-2.519034863
POSCAR-mp-753189.vasp,-2.619187029
POSCAR-mp-1177757.vasp,-2.693424367
POSCAR-mp-556137.vasp,-3.30458023
POSCAR-mp-1638589.vasp,-1.733023803
POSCAR-mp-775214.vasp,-1.909607418
POSCAR-mp-1174415.vasp,-1.81612745
POSCAR-mp-1523240.vasp,-1.681812674
POSCAR-mp-25464.vasp,-1.962585132
POSCAR-mp-753850.vasp,-2.166831385
POSCAR-mp-1235587.vasp,-0.976421083
POSCAR-mp-831167.vasp,-2.492109213
POSCAR-mp-1020664.vasp,-2.710673314
POSCAR-mp-849445.vasp,-2.419374085
POSCAR-mp-770755.vasp,-2.192153214
POSCAR-mp-860959.vasp,-2.573772925
POSCAR-mp-778496.vasp,-1.615224292
POSCAR-mp-557473.vasp,-2.094559829
POSCAR-mp-697744.vasp,-2.519668691
POSCAR-mp-887443.vasp,-2.666588728
POSCAR-mp-1172915.vasp,-2.591001681
POSCAR-mp-775865.vasp,-3.0910671
POSCAR-mp-804341.vasp,-2.00004075
POSCAR-mp-1175337.vasp,-2.133240053
POSCAR-mp-1235401.vasp,-1.16456403
POSCAR-mp-26823.vasp,-2.21343141
POSCAR-mp-5670.vasp,-3.246937417
POSCAR-mp-676361.vasp,-2.350064851
POSCAR-mp-1289331.vasp,-2.445485084
POSCAR-mp-777383.vasp,-2.573917664
POSCAR-mp-1185389.vasp,-0.341829567
POSCAR-mp-1638898.vasp,-2.263697789
POSCAR-mp-861625.vasp,-0.193763274
POSCAR-mp-1175797.vasp,-1.815749506
POSCAR-mp-690551.vasp,-2.066786465
POSCAR-mp-1177632.vasp,-2.24407003
POSCAR-mp-1111076.vasp,-2.923548269
POSCAR-mp-530670.vasp,-0.85107343
POSCAR-mp-762336.vasp,-2.440031235
POSCAR-mp-26157.vasp,-2.508243513
POSCAR-mp-1292553.vasp,-2.292587712
POSCAR-mp-756187.vasp,-1.089486123
POSCAR-mp-1095979.vasp,0.771408456
POSCAR-mp-769204.vasp,-1.93493512
POSCAR-mp-1111363.vasp,-2.236998653
POSCAR-mp-1185411.vasp,0.096557982
POSCAR-mp-770842.vasp,-1.834458379
POSCAR-mp-756660.vasp,-2.822800128
POSCAR-mp-769483.vasp,-1.915990278
POSCAR-mp-1198595.vasp,-0.628501347
POSCAR-mp-765023.vasp,-2.078846247
POSCAR-mp-1211905.vasp,-0.25733841
POSCAR-mp-753509.vasp,-2.831331007
POSCAR-mp-1185039.vasp,-0.376628762
POSCAR-mp-761259.vasp,-2.645551279
POSCAR-mp-867561.vasp,-2.214582937
POSCAR-mp-1663413.vasp,-2.290648461
POSCAR-mp-753723.vasp,-2.812399526
POSCAR-mp-1235061.vasp,-2.920703787
POSCAR-mp-1175469.vasp,-1.75595716
POSCAR-mp-753327.vasp,-2.533071253
POSCAR-mp-865897.vasp,-0.25028433
POSCAR-mp-776497.vasp,-3.31212128
POSCAR-mp-1188157.vasp,-0.659093153
POSCAR-mp-760243.vasp,-2.282445358
POSCAR-mp-772618.vasp,-2.392402973
POSCAR-mp-26853.vasp,-2.631841216
POSCAR-mp-867613.vasp,-3.333812718
POSCAR-mp-863727.vasp,-0.644207389
POSCAR-mp-766444.vasp,-2.461781332
POSCAR-mp-694557.vasp,-2.521087355
POSCAR-mp-26837.vasp,-2.542526315
POSCAR-mp-1094562.vasp,-0.017794364
POSCAR-mp-772626.vasp,-2.563009864
POSCAR-mp-771968.vasp,-1.295147002
POSCAR-mp-775278.vasp,-2.430152528
POSCAR-mp-758703.vasp,-2.313791067
POSCAR-mp-758629.vasp,-1.514451303
POSCAR-mp-766087.vasp,-2.266344663
POSCAR-mp-1175445.vasp,-1.705685599
POSCAR-mp-15472.vasp,-2.482716031
POSCAR-mp-778006.vasp,-2.474742897
POSCAR-mp-849372.vasp,-2.528625291
POSCAR-mp-776209.vasp,-2.307465961
POSCAR-mp-510760.vasp,-2.329887072
POSCAR-mp-1174474.vasp,-1.822598889
POSCAR-mp-1280664.vasp,-2.655702746
POSCAR-mp-777374.vasp,-2.839541503
POSCAR-mp-557112.vasp,-2.686092759
POSCAR-mp-1175352.vasp,-2.031970255
POSCAR-mp-759826.vasp,-2.592745116
POSCAR-mp-760224.vasp,-2.575955275
POSCAR-mp-753252.vasp,-2.768272187
POSCAR-mp-1197580.vasp,-0.357042486
POSCAR-mp-1176887.vasp,-1.772457602
POSCAR-mp-771263.vasp,-2.68768442
